ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cke1qlupq000k3b5sx9d7x6w6,cke1lnmbuml3h0bnu6lpmahjd,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F2dab4d40-7089-b89d-0f23-36e95817e326-b_47.jpeg?Expires=1599186628517&KeyName=labelbox-assets-key-1&Signature=QUCZ2i5iPJ720qhywYgH0ApQmLU,"{""objects"":[{""featureId"":""cke1qltti0vut0y787xksd6ld"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":146,""left"":35,""height"":54,""width"":28},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qltti0vut0y787xksd6ld?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863391000,1597863563000,10.276,b_47.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qlupq000k3b5sx9d7x6w6
cke1qmce5000l3b5sk29llkkz,cke1lnmbxml710bnu3lik34h5,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F6ba5643f-fbfb-143a-79d3-96416b723b01-b_79.jpeg?Expires=1599186628517&KeyName=labelbox-assets-key-1&Signature=rf1ZkV-GMjGAwIoA0SP5JCDPUaQ,"{""objects"":[{""featureId"":""cke1qm1730pts0yb4bmjj61xj"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":111,""left"":28,""height"":40,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qm1730pts0yb4bmjj61xj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qm51k0ptw0yb44lub08in"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":107,""left"":100,""height"":35,""width"":29},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qm51k0ptw0yb44lub08in?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qm8fm0vk10yaig88f8nmf"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":106,""left"":132,""height"":97,""width"":35},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qm8fm0vk10yaig88f8nmf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qmb8o0vwm0y78a5gwgfse"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":105,""left"":169,""height"":96,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qmb8o0vwm0y78a5gwgfse?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863414000,1597863566000,14.776,b_79.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qmce5000l3b5sk29llkkz
cke1qn5of000m3b5sm94dll2e,cke1lnmbzmlal0bnugb3m55bn,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F80074c19-45b6-d34a-aaf9-0dc06e5500ce-b_111.jpeg?Expires=1599186628517&KeyName=labelbox-assets-key-1&Signature=uMuTU7AWxw56IgNZ7EhCQyzO3K0,"{""objects"":[{""featureId"":""cke1qn4kd00040yam780q0udz"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":93,""left"":85,""height"":30,""width"":44},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qn4kd00040yam780q0udz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863452000,1597863763000,4.406,b_111.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qn5of000m3b5sm94dll2e
cke1qnjs8000n3b5s10q5eyvv,cke1lnmc2mle50bnu52qxgjhv,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fe9a0323c-d690-ca25-9b66-c133e308bb74-b_143.jpeg?Expires=1599186628518&KeyName=labelbox-assets-key-1&Signature=S-cr-h_a2n7cWGRGD1JT42LyZNI,"{""objects"":[{""featureId"":""cke1qncdh0pwm0yb48psz9qrh"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":103,""left"":71,""height"":25,""width"":82},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qncdh0pwm0yb48psz9qrh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863470000,1597863764000,17.134,b_143.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qnjs8000n3b5s10q5eyvv
cke1qnxr5000o3b5sd5oir48f,cke1lnmc3mlhp0bnu93fwht89,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F089b7ee4-63ef-7733-fd18-28c5595e4c5f-b_175.jpeg?Expires=1599186628518&KeyName=labelbox-assets-key-1&Signature=RR8xaYTbpmykTjSIP4OTEFFWHJU,"{""objects"":[{""featureId"":""cke1qnqyq000x0yamdgioc36s"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":70,""left"":97,""height"":75,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qnqyq000x0yamdgioc36s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863488000,1597863766000,13.448,b_175.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qnxr5000o3b5sd5oir48f
cke1qo4td000p3b5s0x9ikr5g,cke1lnmc5mll90bnudnf9fgoe,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fce27ea4a-6e43-8e13-4544-c6874d3f079a-b_207.jpeg?Expires=1599186628518&KeyName=labelbox-assets-key-1&Signature=2AJeISKWtofXGa35TerRShtM-ZY,"{""objects"":[{""featureId"":""cke1qo4840w0r0y78cxv69e60"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":34,""left"":96,""height"":156,""width"":33},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qo4840w0r0y78cxv69e60?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863497000,1597863768000,7.89,b_207.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qo4td000p3b5s0x9ikr5g
cke1qobvd000q3b5sgjouqwpy,cke1lnmc7mlot0bnu7r4w976s,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F3b9e66d7-f532-2482-bada-219cd422f402-b_239.jpeg?Expires=1599186628518&KeyName=labelbox-assets-key-1&Signature=Q4k6As2SE7M1RKCUtyNMspTurAc,"{""objects"":[{""featureId"":""cke1qoatm0wd70zb5biqwhgyd"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":69,""left"":100,""height"":79,""width"":28},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qoatm0wd70zb5biqwhgyd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863506000,1597863769000,5.578,b_239.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qobvd000q3b5sgjouqwpy
cke1qoza3000r3b5sb988t560,cke1lnmc9mlsd0bnugzsxbuso,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F0c961a98-1180-212f-d133-ba22227246df-b_271.jpeg?Expires=1599186628518&KeyName=labelbox-assets-key-1&Signature=NmUnd7LsD5p-cbRdvijcYrPd5dw,"{""objects"":[{""featureId"":""cke1qog2i0pzy0yb4h9uvan31"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":91,""left"":0,""height"":48,""width"":17},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qog2i0pzy0yb4h9uvan31?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qol23009s0y9b6olm99za"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":74,""left"":102,""height"":70,""width"":23},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qol23009s0y9b6olm99za?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qorq40w2r0y78a6oo5okb"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":65,""left"":122,""height"":90,""width"":30},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qorq40w2r0y78a6oo5okb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863537000,1597863772000,14.974,b_271.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qoza3000r3b5sb988t560
cke1qpehn000s3b5s8j75xv4y,cke1lnmcbmlvx0bnuap3cb133,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fe689ee34-f9f5-c977-63c7-2411c05807e7-b_303.jpeg?Expires=1599186628519&KeyName=labelbox-assets-key-1&Signature=S0EVnrv5gGZoaKSDTUoU1ctiDzU,"{""objects"":[{""featureId"":""cke1qpe2u00530yam9mk78jm2"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":50,""left"":96,""height"":111,""width"":27},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qpe2u00530yam9mk78jm2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863557000,1597863775000,16.768,b_303.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qpehn000s3b5s8j75xv4y
cke1qprdl000t3b5s3qh5p7up,cke1lnmbsml090bnu5g1d9es7,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F19a3c705-ab53-3482-2fc5-b4c4438eba62-b_18.jpeg?Expires=1599186628524&KeyName=labelbox-assets-key-1&Signature=VS1oDADQysGs2xPwWdZiajikteg,"{""objects"":[{""featureId"":""cke1qpmcl0w4r0y78cdn68g90"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":58,""left"":16,""height"":68,""width"":43},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qpmcl0w4r0y78cdn68g90?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qpquq00ct0y9bbwimcaa9"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":83,""left"":91,""height"":97,""width"":38},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qpquq00ct0y9bbwimcaa9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863573000,1597863777000,9.952,b_18.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qprdl000t3b5s3qh5p7up
cke1qpyc0000u3b5s9y3lujou,cke1lnmbvml3t0bnuer87e2ec,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2F38f91ba3-3703-8d13-50d7-08ec52ce73eb-b_50.jpeg?Expires=1599186628525&KeyName=labelbox-assets-key-1&Signature=geG7L9IbR9CmKUUKykwEHvZVjF8,"{""objects"":[{""featureId"":""cke1qpxsr00d80y9b2erl3oz6"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":101,""left"":92,""height"":82,""width"":34},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qpxsr00d80y9b2erl3oz6?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863582000,1597863778000,6.062,b_50.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qpyc0000u3b5s9y3lujou
cke1qqext000v3b5sgf3mjfc1,cke1lnmbxml7d0bnuh7hy805h,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fef305395-34ea-4411-4ad0-74b6016f36d1-b_82.jpeg?Expires=1599186628526&KeyName=labelbox-assets-key-1&Signature=-4d_BThoriJ-B6V3AkMhexMB-U4,"{""objects"":[{""featureId"":""cke1qq4ci0vvc0yai03rn7w4j"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":94,""left"":68,""height"":42,""width"":116},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qq4ci0vvc0yai03rn7w4j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1qqlep0vwt0yai4adb5cwl"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":166,""left"":88,""height"":26,""width"":29},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1qqlep0vwt0yai4adb5cwl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597863604000,1597863782000,27.368000000000002,b_82.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1qqext000v3b5sgf3mjfc1
cke1smxlo00003b5ska2l13jz,cke1lnmbzmlax0bnuewsj3n8p,https://storage.labelbox.com/cke1kcxjbp9i00791ta4mw0i4%2Fa379d871-a953-cd31-bd0f-771c8ef145ea-b_114.jpeg?Expires=1599186628526&KeyName=labelbox-assets-key-1&Signature=_Lt5dFinm5wzz3WIKW5mTG-FFBA,"{""objects"":[{""featureId"":""cke1slssk0zfl0y7828g20vl0"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":110,""left"":14,""height"":45,""width"":24},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1slssk0zfl0y7828g20vl0?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1slya2006p0yaz8my8bxll"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":31,""left"":69,""height"":114,""width"":30},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1slya2006p0yaz8my8bxll?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1sm2fv10620zb54c8ogri6"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":29,""left"":100,""height"":117,""width"":30},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1sm2fv10620zb54c8ogri6?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1smbiy0z6f0yaib96g1pxr"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":30,""left"":132,""height"":113,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1smbiy0z6f0yaib96g1pxr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""},{""featureId"":""cke1smfov0zgb0y78c8vyb6zb"",""schemaId"":""cke1lz3jk0kyn0y784h1d438l"",""title"":""collapse"",""value"":""collapse"",""color"":""#ff6200"",""bbox"":{""top"":29,""left"":163,""height"":114,""width"":32},""instanceURI"":""https://api.labelbox.com/masks/feature/cke1smfov0zgb0y78c8vyb6zb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2Uxa2N4bDVwaGt5MDg4NGRtNGRidTR4Iiwib3JnYW5pemF0aW9uSWQiOiJja2Uxa2N4amJwOWkwMDc5MXRhNG13MGk0IiwiaWF0IjoxNTk3OTc3MDI4LCJleHAiOjE2MDA1NjkwMjh9.SBimAw-Xgn_1n7lLCxRGmP-BNstNL2sedrbJMp1NvZ8""}],""classifications"":[]}",slpitz@gmail.com,Bmore_roofs,1597866800000,1597866942000,30.555,b_114.jpeg,-1,-1,,,bmore_collapsed,[],https://editor.labelbox.com?project=cke1kfmvfpi6z0884x6qktutv&label=cke1smxlo00003b5ska2l13jz
